transaction_id,transaction_date,account_id,security_id,advisor_id,transaction_type,quantity,price,trade_value,brokerage_fee,tax_amount,source_system,batch_id,load_date,record_created_ts,record_updated_ts
acaedbbecdf84926214159840592777384597936,2026-07-19,ACC000525,SEC00011,ADV0010,SELL,168,3156.86,530352.48,1060.7,954.63,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fddcabcfdbb84926214159840592777384597937,2026-07-19,ACC000401,SEC00130,ADV0009,SELL,377,774.69,292058.13,584.12,525.7,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ceefcbdfbeeacfafda84926214159840592777384597938,2026-07-19,ACC000287,SEC00150,ADV0003,BUY,400,118.52,47408.0,94.82,85.33,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
cebdcaddcfd84926214159840592777384597939,2026-07-19,ACC000174,SEC00021,ADV0005,BUY,172,1682.7,289424.4,578.85,520.96,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fafdcfcddbabac84926214159840592777384597940,2026-07-19,ACC000693,SEC00095,ADV0019,SELL,484,2203.26,1066377.84,2132.76,1919.48,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
cceebfdabfbab84926214159840592777384597941,2026-07-19,ACC000575,SEC00132,ADV0003,BUY,417,851.5,355075.5,710.15,639.14,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fffbaeacedcafaff84926214159840592777384597942,2026-07-19,ACC000732,SEC00122,ADV0012,SELL,209,629.01,131463.09,262.93,236.63,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ffbaaedd84926214159840592777384597943,2026-07-19,ACC000539,SEC00065,ADV0013,SELL,314,3672.58,1153190.12,2306.38,2075.74,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fcdfadcbdffdbeaccbcaee84926214159840592777384597944,2026-07-19,ACC000685,SEC00087,ADV0014,SELL,461,4032.27,1858876.47,3717.75,3345.98,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ecfaaebecef84926214159840592777384597945,2026-07-19,ACC000376,SEC00041,ADV0010,SELL,215,1621.31,348581.65,697.16,627.45,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bdeacdecdeb84926214159840592777384597946,2026-07-19,ACC000353,SEC00129,ADV0007,BUY,102,1347.87,137482.74,274.97,247.47,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
adafedcaaceaefccf84926214159840592777384597947,2026-07-19,ACC000128,SEC00032,ADV0017,SELL,27,3353.55,90545.85,181.09,162.98,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
acacaeaadbad84926214159840592777384597948,2026-07-19,ACC000631,SEC00010,ADV0008,BUY,226,615.38,139075.88,278.15,250.34,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
cbaabdfcbb84926214159840592777384597949,2026-07-19,ACC000205,SEC00090,ADV0009,BUY,65,3735.76,242824.4,485.65,437.08,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
dbbbfdca84926214159840592777384597950,2026-07-19,ACC000544,SEC00082,ADV0003,BUY,407,1839.68,748749.76,1497.5,1347.75,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
dcfadcdacd84926214159840592777384597951,2026-07-19,ACC000405,SEC00035,ADV0002,SELL,44,2500.21,110009.24,220.02,198.02,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fdfcffacaefdabe84926214159840592777384597952,2026-07-19,ACC000043,SEC00149,ADV0011,BUY,194,3278.42,636013.48,1272.03,1144.82,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
dccebbdffd84926214159840592777384597953,2026-07-19,ACC000237,SEC00053,ADV0004,SELL,464,1346.15,624613.6,1249.23,1124.3,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
dedbacadf84926214159840592777384597954,2026-07-19,ACC000448,SEC00085,ADV0004,BUY,81,2415.49,195654.69,391.31,352.18,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
dacdabbebe84926214159840592777384597955,2026-07-19,ACC000140,SEC00060,ADV0016,BUY,143,283.06,40477.58,80.96,72.86,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
afddeddbbbdefaee84926214159840592777384597956,2026-07-19,ACC000390,SEC00104,ADV0004,BUY,289,517.13,149450.57,298.9,269.01,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bbbfeacbccffbc84926214159840592777384597957,2026-07-19,ACC000041,SEC00135,ADV0018,SELL,250,660.93,165232.5,330.47,297.42,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fdaeeebaebdcbbd84926214159840592777384597958,2026-07-19,ACC000286,SEC00010,ADV0003,SELL,281,406.5,114226.5,228.45,205.61,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fccaedc84926214159840592777384597959,2026-07-19,ACC000420,SEC00044,ADV0009,SELL,266,2717.94,722972.04,1445.94,1301.35,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bdefdbbffbbfca84926214159840592777384597960,2026-07-19,ACC000057,SEC00007,ADV0004,SELL,120,575.3,69036.0,138.07,124.26,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bcaadebcbd84926214159840592777384597961,2026-07-19,ACC000478,SEC00028,ADV0018,BUY,240,3248.17,779560.8,1559.12,1403.21,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
aaffaafcecacb84926214159840592777384597962,2026-07-19,ACC000221,SEC00148,ADV0004,BUY,324,4642.22,1504079.28,3008.16,2707.34,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bdfeccadfabffe84926214159840592777384597963,2026-07-19,ACC000104,SEC00039,ADV0008,SELL,43,503.32,21642.76,43.29,38.96,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ceadccecdededfe84926214159840592777384597964,2026-07-19,ACC000432,SEC00148,ADV0009,BUY,499,4772.08,2381267.92,4762.54,4286.28,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ecabfdbacfcb84926214159840592777384597965,2026-07-19,ACC000747,SEC00071,ADV0004,SELL,453,1798.97,814933.41,1629.87,1466.88,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
cfdeaedae84926214159840592777384597966,2026-07-19,ACC000388,SEC00117,ADV0020,SELL,140,4966.62,695326.8,1390.65,1251.59,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fdfcacabafbd84926214159840592777384597967,2026-07-19,ACC000512,SEC00137,ADV0012,SELL,234,2480.04,580329.36,1160.66,1044.59,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
dbddbfcfdc84926214159840592777384597968,2026-07-19,ACC000440,SEC00056,ADV0006,SELL,158,2100.38,331860.04,663.72,597.35,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
dbabcfeadfec84926214159840592777384597969,2026-07-19,ACC000261,SEC00080,ADV0004,BUY,93,4550.19,423167.67,846.34,761.7,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fecfdabfaceaf84926214159840592777384597970,2026-07-19,ACC000150,SEC00130,ADV0004,SELL,162,3050.78,494226.36,988.45,889.61,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fbdddabbaa84926214159840592777384597971,2026-07-19,ACC000238,SEC00145,ADV0016,SELL,153,2517.14,385122.42,770.24,693.22,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
aaaffdeff84926214159840592777384597972,2026-07-19,ACC000416,SEC00035,ADV0002,BUY,432,2316.37,1000671.84,2001.34,1801.21,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
aaaecbadcebed84926214159840592777384597973,2026-07-19,ACC000195,SEC00082,ADV0005,SELL,344,4277.04,1471301.76,2942.6,2648.34,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ccaabcccfdeeffa84926214159840592777384597974,2026-07-19,ACC000152,SEC00131,ADV0017,SELL,151,1968.01,297169.51,594.34,534.91,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bebfbdecbeaa84926214159840592777384597975,2026-07-19,ACC000531,SEC00077,ADV0010,BUY,218,1236.53,269563.54,539.13,485.21,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
edfcaefcbececef84926214159840592777384597976,2026-07-19,ACC000724,SEC00058,ADV0017,BUY,64,2741.96,175485.44,350.97,315.87,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fdfebedffabdcba84926214159840592777384597977,2026-07-19,ACC000492,SEC00084,ADV0018,BUY,425,1856.63,789067.75,1578.14,1420.32,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
aaccadaecf84926214159840592777384597978,2026-07-19,ACC000715,SEC00005,ADV0011,SELL,500,1411.95,705975.0,1411.95,1270.75,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
aedbabadba84926214159840592777384597979,2026-07-19,ACC000265,SEC00052,ADV0009,SELL,59,2236.87,131975.33,263.95,237.56,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bceecdbfcaadbec84926214159840592777384597980,2026-07-19,ACC000258,SEC00141,ADV0005,BUY,320,2625.31,840099.2,1680.2,1512.18,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
dddaadaf84926214159840592777384597981,2026-07-19,ACC000132,SEC00114,ADV0010,BUY,426,726.3,309403.8,618.81,556.93,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bbcfbacada84926214159840592777384597982,2026-07-19,ACC000512,SEC00057,ADV0012,SELL,286,4070.7,1164220.2,2328.44,2095.6,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
edeabbbdfb84926214159840592777384597983,2026-07-19,ACC000505,SEC00055,ADV0016,SELL,281,1265.77,355681.37,711.36,640.23,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
befbdaafcde84926214159840592777384597984,2026-07-19,ACC000129,SEC00045,ADV0010,BUY,372,3522.45,1310351.4,2620.7,2358.63,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bdebbfdadecacb84926214159840592777384597985,2026-07-19,ACC000118,SEC00005,ADV0008,BUY,6,4578.8,27472.8,54.95,49.45,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
abaadebfaedaf84926214159840592777384597986,2026-07-19,ACC000007,SEC00026,ADV0009,BUY,256,405.56,103823.36,207.65,186.88,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
abfbabfdddc84926214159840592777384597987,2026-07-19,ACC000090,SEC00088,ADV0004,BUY,135,4629.65,625002.75,1250.01,1125.0,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
deccafdabccaed84926214159840592777384597988,2026-07-19,ACC000723,SEC00014,ADV0016,BUY,493,3021.3,1489500.9,2979.0,2681.1,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bbabfcceccafecda84926214159840592777384597989,2026-07-19,ACC000347,SEC00132,ADV0020,BUY,478,2275.7,1087784.6,2175.57,1958.01,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
caaeefadcccfbbf84926214159840592777384597990,2026-07-19,ACC000625,SEC00123,ADV0004,SELL,134,1271.42,170370.28,340.74,306.67,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bddbbcecacdee84926214159840592777384597991,2026-07-19,ACC000324,SEC00127,ADV0017,SELL,167,4830.64,806716.88,1613.43,1452.09,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
edcbcbbcfeb84926214159840592777384597992,2026-07-19,ACC000418,SEC00122,ADV0012,SELL,302,3172.51,958098.02,1916.2,1724.58,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
aefcdbfbef84926214159840592777384597993,2026-07-19,ACC000149,SEC00114,ADV0005,SELL,262,1242.55,325548.1,651.1,585.99,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
dfbcddfcbaacb84926214159840592777384597994,2026-07-19,ACC000357,SEC00138,ADV0009,BUY,388,4811.53,1866873.64,3733.75,3360.37,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
caebcbddcba84926214159840592777384597995,2026-07-19,ACC000188,SEC00055,ADV0009,SELL,421,4453.3,1874839.3,3749.68,3374.71,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
babaaefaf84926214159840592777384597996,2026-07-19,ACC000288,SEC00069,ADV0014,BUY,396,2098.45,830986.2,1661.97,1495.78,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
defabebefcdbde84926214159840592777384597997,2026-07-19,ACC000208,SEC00146,ADV0011,BUY,172,723.34,124414.48,248.83,223.95,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
abfabadbfcdc84926214159840592777384597998,2026-07-19,ACC000762,SEC00010,ADV0004,BUY,410,1063.03,435842.3,871.68,784.52,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
aecbbbaadbcf84926214159840592777384597999,2026-07-19,ACC000492,SEC00114,ADV0018,SELL,1,4402.29,4402.29,8.8,7.92,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bdeecfee84926214159840592777384598000,2026-07-19,ACC000303,SEC00011,ADV0004,SELL,58,4612.74,267538.92,535.08,481.57,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
dfefebdfcad84926214159840592777384598001,2026-07-19,ACC000796,SEC00055,ADV0003,SELL,100,2111.67,211167.0,422.33,380.1,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
dbedde84926214159840592777384598002,2026-07-19,ACC000278,SEC00058,ADV0015,BUY,334,4864.78,1624836.52,3249.67,2924.71,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
eceafabbcdc84926214159840592777384598003,2026-07-19,ACC000317,SEC00126,ADV0002,SELL,38,1428.79,54294.02,108.59,97.73,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
caaddbcbaeedacda84926214159840592777384598004,2026-07-19,ACC000301,SEC00048,ADV0004,SELL,439,3953.94,1735779.66,3471.56,3124.4,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ecaaaeab84926214159840592777384598005,2026-07-19,ACC000126,SEC00150,ADV0005,BUY,489,347.01,169687.89,339.38,305.44,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
cefdddbdeedb84926214159840592777384598006,2026-07-19,ACC000708,SEC00101,ADV0015,SELL,56,3428.25,191982.0,383.96,345.57,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fdefacfeaded84926214159840592777384598007,2026-07-19,ACC000587,SEC00074,ADV0008,SELL,336,3937.19,1322895.84,2645.79,2381.21,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
decabecdacccbfbbc84926214159840592777384598008,2026-07-19,ACC000793,SEC00132,ADV0002,BUY,80,1669.5,133560.0,267.12,240.41,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
beceebeaefdda84926214159840592777384598009,2026-07-19,ACC000645,SEC00018,ADV0002,SELL,408,2003.06,817248.48,1634.5,1471.05,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
abaacabadccaffe84926214159840592777384598010,2026-07-19,ACC000140,SEC00016,ADV0016,SELL,362,748.33,270895.46,541.79,487.61,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
cbccbaeebadfbffe84926214159840592777384598011,2026-07-19,ACC000431,SEC00050,ADV0017,SELL,52,413.05,21478.6,42.96,38.66,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ddddbaac84926214159840592777384598012,2026-07-19,ACC000103,SEC00041,ADV0020,SELL,408,1006.15,410509.2,821.02,738.92,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ecaaaeab84926214159840592777384598013,2026-07-19,ACC000126,SEC00150,ADV0005,BUY,489,347.01,169687.89,339.38,305.44,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
aadafecbbbbbef84926214159840592777384598014,2026-07-19,ACC000321,SEC00025,ADV0007,SELL,352,2427.87,854610.24,1709.22,1538.3,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
faddbebeeae84926214159840592777384598015,2026-07-19,ACC000224,SEC00048,ADV0011,SELL,167,4035.04,673851.68,1347.7,1212.93,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ceadccecdededfe84926214159840592777384598016,2026-07-19,ACC000432,SEC00148,ADV0009,BUY,499,4772.08,2381267.92,4762.54,4286.28,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
efdbbadbacdcee84926214159840592777384598017,2026-07-19,ACC000091,SEC00043,ADV0020,BUY,257,1525.72,392110.04,784.22,705.8,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
adfeabddde84926214159840592777384598018,2026-07-19,ACC000482,SEC00051,ADV0004,BUY,494,2639.95,1304135.3,2608.27,2347.44,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
daddafeacebea84926214159840592777384598019,2026-07-19,ACC000491,SEC00090,ADV0013,BUY,168,1576.66,264878.88,529.76,476.78,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
acadefeabdfaab84926214159840592777384598020,2026-07-19,ACC000240,SEC00076,ADV0007,SELL,197,2137.01,420990.97,841.98,757.78,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
dfdfdccafdd84926214159840592777384598021,2026-07-19,ACC000793,SEC00065,ADV0002,BUY,210,2461.42,516898.2,1033.8,930.42,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
aebcfeaae84926214159840592777384598022,2026-07-19,ACC000459,SEC00146,ADV0002,SELL,429,1867.53,801170.37,1602.34,1442.11,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
deeeedafdf84926214159840592777384598023,2026-07-19,ACC000510,SEC00010,ADV0018,SELL,77,3299.04,254026.08,508.05,457.25,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
aaecbbcbfbdda84926214159840592777384598024,2026-07-19,ACC000008,SEC00143,ADV0004,SELL,241,3175.86,765382.26,1530.76,1377.69,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bedefcfc84926214159840592777384598025,2026-07-19,ACC000100,SEC00118,ADV0015,BUY,410,4675.47,1916942.7,3833.89,3450.5,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ccaffdacffe84926214159840592777384598026,2026-07-19,ACC000602,SEC00140,ADV0001,SELL,75,1528.25,114618.75,229.24,206.31,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
dccafdfc84926214159840592777384598027,2026-07-19,ACC000353,SEC00038,ADV0007,SELL,5,4152.32,20761.6,41.52,37.37,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
baceaee84926214159840592777384598028,2026-07-19,ACC000003,SEC00071,ADV0004,SELL,221,334.04,73822.84,147.65,132.88,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fdccfbbccfbba84926214159840592777384598029,2026-07-19,ACC000650,SEC00109,ADV0006,SELL,500,788.5,394250.0,788.5,709.65,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
adecbcfadeacb84926214159840592777384598030,2026-07-19,ACC000218,SEC00016,ADV0020,SELL,139,675.82,93938.98,187.88,169.09,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ebfccefedcbbbaefcdee84926214159840592777384598031,2026-07-19,ACC000039,SEC00080,ADV0015,BUY,405,773.78,313380.9,626.76,564.09,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
aaaebbbdaccbcbcb84926214159840592777384598032,2026-07-19,ACC000013,SEC00101,ADV0014,BUY,197,2970.77,585241.69,1170.48,1053.44,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
bbabbcac84926214159840592777384598033,2026-07-19,ACC000194,SEC00119,ADV0002,BUY,447,3752.98,1677582.06,3355.16,3019.65,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
fccbcfb84926214159840592777384598034,2026-07-19,ACC000695,SEC00013,ADV0010,SELL,398,4550.75,1811198.5,3622.4,3260.16,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ebdbeaeebd84926214159840592777384598035,2026-07-19,ACC000622,SEC00083,ADV0005,BUY,324,4219.33,1367062.92,2734.13,2460.71,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ffdfebdccfbd84926214159840592777384598036,2026-07-19,ACC000611,SEC00060,ADV0011,BUY,136,3881.72,527913.92,1055.83,950.25,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
cacceefabee84926214159840592777384598037,2026-07-19,ACC000728,SEC00111,ADV0017,BUY,204,185.65,37872.6,75.75,68.17,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
ccfecbbda84926214159840592777384598038,2026-07-19,ACC000658,SEC00146,ADV0007,BUY,494,3300.39,1630392.66,3260.79,2934.71,Core Banking,BATCH_20260720,2026-07-19,2026-07-19 10:30:00.000,2026-07-19 10:30:00.000
